id,full_name,team_id,team_abbreviation,age,gp,min,pts,reb,ast,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,headline_stats
202691,Klay Thompson,1610612744,GSW,34.0,77,2284.1683333333335,1375,254,176,202691,Klay,Thompson,Klay Thompson,"Thompson, Klay",K. Thompson,klay-thompson,1990-02-08T00:00:00,Washington State,USA,Washington State/USA,6-5,220,11,31,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,klay_thompson,2011,2024,N,Y,Y,2011,1,11,N,"{'PLAYER_ID': 202691, 'PLAYER_NAME': 'Klay Thompson', 'TimeFrame': '2024-25', 'PTS': 14.4, 'AST': 2.1, 'REB': 3.6, 'PIE': 0.086}"
1641738,Kobe Brown,1610612746,LAC,24.0,44,393.99833333333333,89,62,25,1641738,Kobe,Brown,Kobe Brown,"Brown, Kobe",K. Brown,kobe-brown,2000-01-01T00:00:00,Missouri,USA,Missouri/USA,6-7,250,1,21,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kobe_brown,2023,2024,Y,Y,Y,2023,1,30,N,"{'PLAYER_ID': 1641738, 'PLAYER_NAME': 'Kobe Brown', 'TimeFrame': '2024-25', 'PTS': 2.1, 'AST': 0.6, 'REB': 1.8, 'PIE': 0.091}"
1641723,Kobe Bufkin,1610612737,ATL,20.0,17,196.00333333333333,81,33,27,1641723,Kobe,Bufkin,Kobe Bufkin,"Bufkin, Kobe",K. Bufkin,kobe-bufkin,2003-09-21T00:00:00,Michigan,USA,Michigan/USA,6-4,195,1,4,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,kobe_bufkin,2023,2024,Y,Y,Y,2023,1,15,N,"{'PLAYER_ID': 1641723, 'PLAYER_NAME': 'Kobe Bufkin', 'TimeFrame': '2024-25', 'PTS': 5.3, 'AST': 1.7, 'REB': 2.1, 'PIE': 0.086}"
1628424,Kobi Simmons,1610612761,TOR,26.0,4,67.43333333333334,20,7,12,1628424,Kobi,Simmons,Kobi Simmons,"Simmons, Kobi",K. Simmons,kobi-simmons,1997-07-04T00:00:00,Arizona,USA,Arizona/USA,6-5,180,4,,Guard,Inactive,N,0,,,,,kobi_simmons,2017,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1628424, 'PLAYER_NAME': 'Kobi Simmons', 'TimeFrame': 'career', 'PTS': 5.3, 'AST': 2.0, 'REB': 1.5, 'ALL_STAR_APPEARANCES': 0}"
1627739,Kris Dunn,1610612762,UTA,30.0,66,1249.1766666666667,357,189,254,1627739,Kris,Dunn,Kris Dunn,"Dunn, Kris",K. Dunn,kris-dunn,1994-03-18T00:00:00,Providence,USA,Providence/USA,6-3,205,8,8,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,kris_dunn,2016,2024,Y,Y,Y,2016,1,5,N,"{'PLAYER_ID': 1627739, 'PLAYER_NAME': 'Kris Dunn', 'TimeFrame': '2024-25', 'PTS': 6.1, 'AST': 3.1, 'REB': 3.5, 'PIE': 0.071}"
1631200,Kris Murray,1610612757,POR,23.0,62,1348.2716666666668,376,224,80,1631200,Kris,Murray,Kris Murray,"Murray, Kris",K. Murray,kris-murray,2000-08-19T00:00:00,Iowa,USA,Iowa/USA,6-8,216,1,24,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,kris_murray,2023,2024,Y,Y,Y,2023,1,23,N,"{'PLAYER_ID': 1631200, 'PLAYER_NAME': 'Kris Murray', 'TimeFrame': '2024-25', 'PTS': 4.1, 'AST': 0.8, 'REB': 2.3, 'PIE': 0.062}"
204001,Kristaps Porziņģis,1610612738,BOS,28.0,57,1689.9483333333333,1145,409,115,204001,Kristaps,Porziņģis,Kristaps Porziņģis,"Porziņģis, Kristaps",K. Porziņģis,kristaps-porziņģis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240,8,8,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015,2024,N,Y,Y,2015,1,4,N,"{'PLAYER_ID': 204001, 'PLAYER_NAME': 'Kristaps Porziņģis', 'TimeFrame': '2024-25', 'PTS': 19.1, 'AST': 1.9, 'REB': 6.6, 'PIE': 0.128}"
203937,Kyle Anderson,1610612750,MIN,30.0,79,1781.8816666666667,506,273,331,203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230,10,20,Forward-Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kyle_anderson,2014,2024,Y,Y,Y,2014,1,30,N,"{'PLAYER_ID': 203937, 'PLAYER_NAME': 'Kyle Anderson', 'TimeFrame': '2024-25', 'PTS': 5.1, 'AST': 2.2, 'REB': 3.2, 'PIE': 0.111}"
1628398,Kyle Kuzma,1610612764,WAS,28.0,70,2281.141666666667,1553,464,296,1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,221,7,18,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,kyle_kuzma,2017,2024,N,Y,Y,2017,1,27,N,"{'PLAYER_ID': 1628398, 'PLAYER_NAME': 'Kyle Kuzma', 'TimeFrame': '2024-25', 'PTS': 14.6, 'AST': 2.3, 'REB': 6.2, 'PIE': 0.08}"
200768,Kyle Lowry,1610612755,PHI,38.0,60,1689.7666666666667,487,194,253,200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,18,7,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kyle_lowry,2006,2024,N,Y,Y,2006,1,24,N,"{'PLAYER_ID': 200768, 'PLAYER_NAME': 'Kyle Lowry', 'TimeFrame': '2024-25', 'PTS': 4.0, 'AST': 2.8, 'REB': 2.0, 'PIE': 0.068}"
202681,Kyrie Irving,1610612742,DAL,32.0,58,2029.6083333333333,1487,290,299,202681,Kyrie,Irving,Kyrie Irving,"Irving, Kyrie",K. Irving,kyrie-irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,6-2,195,13,11,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,kyrie_irving,2011,2024,N,Y,Y,2011,1,1,N,"{'PLAYER_ID': 202681, 'PLAYER_NAME': 'Kyrie Irving', 'TimeFrame': '2024-25', 'PTS': 24.7, 'AST': 4.6, 'REB': 4.8, 'PIE': 0.129}"
1630163,LaMelo Ball,1610612766,CHA,22.0,22,711.35,526,113,176,1630163,LaMelo,Ball,LaMelo Ball,"Ball, LaMelo",L. Ball,lamelo-ball,2001-08-22T00:00:00,Illawarra,USA,Illawarra/USA,6-7,180,4,1,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,lamelo_ball,2020,2024,N,Y,Y,2020,1,3,N,"{'PLAYER_ID': 1630163, 'PLAYER_NAME': 'LaMelo Ball', 'TimeFrame': '2024-25', 'PTS': 25.4, 'AST': 7.2, 'REB': 5.1, 'PIE': 0.127}"
1630205,Lamar Stevens,1610612763,MEM,26.0,38,559.0133333333333,272,127,28,1630205,Lamar,Stevens,Lamar Stevens,"Stevens, Lamar",L. Stevens,lamar-stevens,1997-07-09T00:00:00,Penn State,USA,Penn State/USA,6-7,230,4,18,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,lamar_stevens,2020,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630205, 'PLAYER_NAME': 'Lamar Stevens', 'TimeFrame': '2024-25', 'PTS': 4.8, 'AST': 0.6, 'REB': 3.5, 'PIE': 0.1}"
1629013,Landry Shamet,1610612764,WAS,27.0,46,726.4966666666667,327,62,54,1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,6,44,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,landry_shamet,2018,2024,Y,Y,Y,2018,1,26,N,"{'PLAYER_ID': 1629013, 'PLAYER_NAME': 'Landry Shamet', 'TimeFrame': '2024-25', 'PTS': 3.9, 'AST': 0.5, 'REB': 1.0, 'PIE': 0.054}"
1626204,Larry Nance Jr.,1610612740,NOP,31.0,61,1216.1383333333333,350,307,113,1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,larry-nance-jr,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-8,245,9,22,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,larry_nance_jr,2015,2024,N,Y,Y,2015,1,27,N,"{'PLAYER_ID': 1626204, 'PLAYER_NAME': 'Larry Nance Jr.', 'TimeFrame': '2024-25', 'PTS': 8.5, 'AST': 1.6, 'REB': 4.3, 'PIE': 0.106}"
1628374,Lauri Markkanen,1610612762,UTA,27.0,55,1819.7466666666667,1278,449,110,1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,240,7,23,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,2017,2024,N,Y,Y,2017,1,7,N,"{'PLAYER_ID': 1628374, 'PLAYER_NAME': 'Lauri Markkanen', 'TimeFrame': '2024-25', 'PTS': 19.0, 'AST': 1.5, 'REB': 6.0, 'PIE': 0.103}"
2544,LeBron James,1610612747,LAL,39.0,71,2503.6833333333334,1822,518,589,2544,LeBron,James,LeBron James,"James, LeBron",L. James,lebron-james,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,6-9,250,21,23,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,lebron_james,2003,2024,N,Y,Y,2003,1,1,Y,"{'PLAYER_ID': 2544, 'PLAYER_NAME': 'LeBron James', 'TimeFrame': '2024-25', 'PTS': 25.0, 'AST': 8.5, 'REB': 8.2, 'PIE': 0.178}"
1641778,Leaky Black,1610612766,CHA,25.0,26,284.08166666666665,69,48,24,1641778,Leaky,Black,Leaky Black,"Black, Leaky",L. Black,leaky-black,1999-06-14T00:00:00,North Carolina,USA,North Carolina/USA,6-6,209,2,12,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,leaky_black,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1641778, 'PLAYER_NAME': 'Leaky Black', 'TimeFrame': 'career', 'PTS': 2.7, 'AST': 0.9, 'REB': 1.8, 'ALL_STAR_APPEARANCES': 0}"
1631159,Leonard Miller,1610612750,MIN,20.0,17,52.4,29,20,8,1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,220,1,33,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022,2024,Y,Y,Y,2023,2,33,N,"{'PLAYER_ID': 1631159, 'PLAYER_NAME': 'Leonard Miller', 'TimeFrame': '2024-25', 'PTS': 1.8, 'AST': 0.0, 'REB': 1.1, 'PIE': 0.252}"
1631311,Lester Quinones,1610612744,GSW,23.0,37,394.455,164,72,36,1631311,Lester,Quinones,Lester Quinones,"Quinones, Lester",L. Quinones,lester-quinones,2000-11-16T00:00:00,Memphis,USA,Memphis/USA,6-4,208,2,25,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,lester_quinones,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631311, 'PLAYER_NAME': 'Lester Quinones', 'TimeFrame': '2024-25', 'PTS': 2.3, 'AST': 0.3, 'REB': 1.0, 'PIE': 0.071}"
1629623,Lindell Wigginton,1610612749,MIL,26.0,3,7.63,6,0,0,1629623,Lindell,Wigginton,Lindell Wigginton,"Wigginton, Lindell",L. Wigginton,lindell-wigginton,1998-03-28T00:00:00,Iowa State,Canada,Iowa State/Canada,6-1,189,3,,Guard,Inactive,N,0,,,,,lindell_wigginton,2021,2023,Y,Y,Y,2019,,,N,"{'PLAYER_ID': 1629623, 'PLAYER_NAME': 'Lindell Wigginton', 'TimeFrame': 'career', 'PTS': 4.7, 'AST': 1.3, 'REB': 1.1, 'ALL_STAR_APPEARANCES': 0}"
1630322,Lindy Waters III,1610612760,OKC,26.0,38,280.2083333333333,137,40,24,1630322,Lindy,Waters III,Lindy Waters III,"Waters III, Lindy",L. Waters III,lindy-waters-iii,1997-07-28T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,210,3,43,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,lindy_waters_iii,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630322, 'PLAYER_NAME': 'Lindy Waters III', 'TimeFrame': '2024-25', 'PTS': 5.0, 'AST': 1.0, 'REB': 2.2, 'PIE': 0.059}"
1629022,Lonnie Walker IV,1610612751,BKN,25.0,58,1011.14,565,127,74,1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,6,16,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,lonnie_walker,2018,2024,Y,Y,Y,2018,1,18,N,"{'PLAYER_ID': 1629022, 'PLAYER_NAME': 'Lonnie Walker IV', 'TimeFrame': '2024-25', 'PTS': 8.2, 'AST': 1.9, 'REB': 3.3, 'PIE': 0.076}"
1629652,Luguentz Dort,1610612760,OKC,25.0,79,2245.971666666667,860,284,113,1629652,Luguentz,Dort,Luguentz Dort,"Dort, Luguentz",L. Dort,luguentz-dort,1999-04-19T00:00:00,Arizona State,Canada,Arizona State/Canada,6-4,220,5,5,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,luguentz_dort,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1629652, 'PLAYER_NAME': 'Luguentz Dort', 'TimeFrame': '2024-25', 'PTS': 9.9, 'AST': 1.6, 'REB': 4.2, 'PIE': 0.061}"
1629029,Luka Dončić,1610612742,DAL,25.0,70,2624.04,2370,647,686,1629029,Luka,Dončić,Luka Dončić,"Dončić, Luka",L. Dončić,luka-dončić,1999-02-28T00:00:00,Real Madrid,Slovenia,Real Madrid/Slovenia,6-6,230,6,77,Forward-Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,luka_don,2018,2024,N,Y,Y,2018,1,3,N,"{'PLAYER_ID': 1629029, 'PLAYER_NAME': 'Luka Dončić', 'TimeFrame': '2024-25', 'PTS': 27.5, 'AST': 7.8, 'REB': 8.5, 'PIE': 0.169}"
1630568,Luka Garza,1610612750,MIN,25.0,25,121.84,99,31,4,1630568,Luka,Garza,Luka Garza,"Garza, Luka",L. Garza,luka-garza,1998-12-27T00:00:00,Iowa,USA,Iowa/USA,6-10,243,3,55,Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,luka_garza,2021,2024,Y,Y,Y,2021,2,52,N,"{'PLAYER_ID': 1630568, 'PLAYER_NAME': 'Luka Garza', 'TimeFrame': '2024-25', 'PTS': 3.6, 'AST': 0.3, 'REB': 1.5, 'PIE': 0.086}"
1629677,Luka Samanic,1610612762,UTA,24.0,43,404.37666666666667,177,102,19,1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,2000-01-09T00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227,5,19,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,luka_samanic,2019,2023,Y,Y,Y,2019,1,19,N,"{'PLAYER_ID': 1629677, 'PLAYER_NAME': 'Luka Samanic', 'TimeFrame': 'career', 'PTS': 4.5, 'AST': 0.6, 'REB': 2.4, 'ALL_STAR_APPEARANCES': 0}"
1628379,Luke Kennard,1610612763,MEM,28.0,39,999.0466666666666,429,113,136,1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,luke-kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206,7,10,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,luke_kennard,2017,2024,Y,Y,Y,2017,1,12,N,"{'PLAYER_ID': 1628379, 'PLAYER_NAME': 'Luke Kennard', 'TimeFrame': '2024-25', 'PTS': 9.6, 'AST': 3.4, 'REB': 2.8, 'PIE': 0.1}"
1628436,Luke Kornet,1610612738,BOS,28.0,63,983.31,334,261,67,1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250,7,40,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luke_kornet,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1628436, 'PLAYER_NAME': 'Luke Kornet', 'TimeFrame': '2024-25', 'PTS': 5.3, 'AST': 1.6, 'REB': 5.1, 'PIE': 0.109}"
1630201,Malachi Flynn,1610612765,DET,26.0,69,876.9216666666666,380,114,130,1630201,Malachi,Flynn,Malachi Flynn,"Flynn, Malachi",M. Flynn,malachi-flynn,1998-05-09T00:00:00,San Diego State,USA,San Diego State/USA,6-1,185,4,,Guard,Inactive,Y,0,,,,,malachi_flynn,2020,2024,Y,Y,Y,2020,1,29,N,"{'PLAYER_ID': 1630201, 'PLAYER_NAME': 'Malachi Flynn', 'TimeFrame': '2024-25', 'PTS': 4.0, 'AST': 1.8, 'REB': 1.8, 'PIE': 0.084}"
1631103,Malaki Branham,1610612759,SAS,21.0,75,1594.3266666666666,690,148,156,1631103,Malaki,Branham,Malaki Branham,"Branham, Malaki",M. Branham,malaki-branham,2003-05-12T00:00:00,Ohio State,USA,Ohio State/USA,6-4,180,2,22,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,malaki_branham,2022,2024,Y,Y,Y,2022,1,20,N,"{'PLAYER_ID': 1631103, 'PLAYER_NAME': 'Malaki Branham', 'TimeFrame': '2024-25', 'PTS': 3.9, 'AST': 0.7, 'REB': 1.0, 'PIE': 0.079}"
1627763,Malcolm Brogdon,1610612757,POR,31.0,39,1120.8166666666666,613,148,214,1627763,Malcolm,Brogdon,Malcolm Brogdon,"Brogdon, Malcolm",M. Brogdon,malcolm-brogdon,1992-12-11T00:00:00,Virginia,USA,Virginia/USA,6-4,229,8,15,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,malcolm_brogdon,2016,2024,N,Y,Y,2016,2,36,N,"{'PLAYER_ID': 1627763, 'PLAYER_NAME': 'Malcolm Brogdon', 'TimeFrame': '2024-25', 'PTS': 12.7, 'AST': 4.1, 'REB': 3.8, 'PIE': 0.113}"
1630608,Malcolm Cazalon,1610612765,DET,22.0,1,2.5833333333333335,0,0,0,1630608,Malcolm,Cazalon,Malcolm Cazalon,"Cazalon, Malcolm",M. Cazalon,malcolm-cazalon,2001-08-27T00:00:00,Mega Basket,France,Mega Basket/France,6-6,185,1,,Guard,Inactive,N,0,,,,,malcolm_cazalon,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630608, 'PLAYER_NAME': 'Malcolm Cazalon', 'TimeFrame': 'career', 'PTS': 0.0, 'AST': 0.0, 'REB': 0.0, 'ALL_STAR_APPEARANCES': 0}"
1627736,Malik Beasley,1610612749,MIL,27.0,79,2337.3716666666664,889,290,108,1627736,Malik,Beasley,Malik Beasley,"Beasley, Malik",M. Beasley,malik-beasley,1996-11-26T00:00:00,Florida State,USA,Florida State/USA,6-4,187,8,5,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,malik_beasley,2016,2024,Y,Y,Y,2016,1,19,N,"{'PLAYER_ID': 1627736, 'PLAYER_NAME': 'Malik Beasley', 'TimeFrame': '2024-25', 'PTS': 16.3, 'AST': 1.7, 'REB': 2.7, 'PIE': 0.096}"
1628370,Malik Monk,1610612758,SAC,26.0,72,1872.3066666666666,1110,212,370,1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,7,0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,malik_monk,2017,2024,Y,Y,Y,2017,1,11,N,"{'PLAYER_ID': 1628370, 'PLAYER_NAME': 'Malik Monk', 'TimeFrame': '2024-25', 'PTS': 17.5, 'AST': 5.8, 'REB': 3.9, 'PIE': 0.099}"
1642013,Malik Williams,1610612761,TOR,25.0,7,106.50833333333334,19,38,2,1642013,Malik,Williams,Malik Williams,"Williams, Malik",M. Williams,malik-williams,1998-08-26T00:00:00,Louisville,USA,Louisville/USA,6-11,250,2,,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,malik_williams,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1642013, 'PLAYER_NAME': 'Malik Williams', 'TimeFrame': 'career', 'PTS': 2.7, 'AST': 0.3, 'REB': 5.4, 'ALL_STAR_APPEARANCES': 0}"
1629603,Mamadi Diakite,1610612752,NYK,27.0,6,24.435,12,4,2,1629603,Mamadi,Diakite,Mamadi Diakite,"Diakite, Mamadi",M. Diakite,mamadi-diakite,1997-01-21T00:00:00,Virginia,Guinea,Virginia/Guinea,6-9,228,5,21,Forward,Inactive,Y,1610612752,Knicks,NYK,knicks,New York,mamadi_diakite,2020,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1629603, 'PLAYER_NAME': 'Mamadi Diakite', 'TimeFrame': 'career', 'PTS': 3.1, 'AST': 0.4, 'REB': 2.3, 'ALL_STAR_APPEARANCES': 0}"
1641970,Maozinha Pereira,1610612763,MEM,23.0,7,121.63333333333334,48,37,2,1641970,Maozinha,Pereira,Maozinha Pereira,"Pereira, Maozinha",M. Pereira,maozinha-pereira,2000-08-28T00:00:00,                                   ,Brazil,Brazil/Brazil,6-8,177,2,,Forward,Inactive,Y,0,,,,,maozinha_pereira,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1641970, 'PLAYER_NAME': 'Maozinha Pereira', 'TimeFrame': 'career', 'PTS': 6.9, 'AST': 0.3, 'REB': 5.3, 'ALL_STAR_APPEARANCES': 0}"
1630699,MarJon Beauchamp,1610612749,MIL,23.0,48,607.6883333333334,211,99,31,1630699,MarJon,Beauchamp,MarJon Beauchamp,"Beauchamp, MarJon",M. Beauchamp,marjon-beauchamp,2000-10-12T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-7,199,2,0,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,marjon_beauchamp,2021,2024,Y,Y,Y,2022,1,24,N,"{'PLAYER_ID': 1630699, 'PLAYER_NAME': 'MarJon Beauchamp', 'TimeFrame': '2024-25', 'PTS': 2.2, 'AST': 0.3, 'REB': 1.2, 'PIE': 0.101}"
202694,Marcus Morris Sr.,1610612739,CLE,34.0,49,816.9766666666667,316,134,36,202694,Marcus,Morris Sr.,Marcus Morris Sr.,"Morris Sr., Marcus",M. Morris Sr.,marcus-morris-sr,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-8,218,14,24,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,marcus_morris,2011,2023,Y,Y,Y,2011,1,14,N,"{'PLAYER_ID': 202694, 'PLAYER_NAME': 'Marcus Morris Sr.', 'TimeFrame': 'career', 'PTS': 12.0, 'AST': 1.5, 'REB': 4.4, 'ALL_STAR_APPEARANCES': 0}"
1631204,Marcus Sasser,1610612765,DET,23.0,71,1351.11,586,125,236,1631204,Marcus,Sasser,Marcus Sasser,"Sasser, Marcus",M. Sasser,marcus-sasser,2000-09-21T00:00:00,Houston,USA,Houston/USA,6-2,195,1,25,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,marcus_sasser,2023,2024,N,Y,Y,2023,1,25,N,"{'PLAYER_ID': 1631204, 'PLAYER_NAME': 'Marcus Sasser', 'TimeFrame': '2024-25', 'PTS': 5.7, 'AST': 2.2, 'REB': 1.1, 'PIE': 0.091}"
203935,Marcus Smart,1610612763,MEM,30.0,20,604.845,289,53,86,203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220,10,36,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,marcus_smart,2014,2024,Y,Y,Y,2014,1,6,N,"{'PLAYER_ID': 203935, 'PLAYER_NAME': 'Marcus Smart', 'TimeFrame': '2024-25', 'PTS': 9.4, 'AST': 3.5, 'REB': 2.2, 'PIE': 0.086}"
1631109,Mark Williams,1610612766,CHA,22.0,19,508.39166666666665,242,184,22,1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,7-0,240,2,5,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mark_williams,2022,2024,Y,Y,Y,2022,1,15,N,"{'PLAYER_ID': 1631109, 'PLAYER_NAME': 'Mark Williams', 'TimeFrame': '2024-25', 'PTS': 15.7, 'AST': 2.4, 'REB': 10.1, 'PIE': 0.163}"
1628365,Markelle Fultz,1610612753,ORL,26.0,43,909.9383333333334,335,138,120,1628365,Markelle,Fultz,Markelle Fultz,"Fultz, Markelle",M. Fultz,markelle-fultz,1998-05-29T00:00:00,Washington,USA,Washington/USA,6-4,209,7,20,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,markelle_fultz,2017,2024,N,Y,Y,2017,1,1,N,"{'PLAYER_ID': 1628365, 'PLAYER_NAME': 'Markelle Fultz', 'TimeFrame': '2024-25', 'PTS': 2.4, 'AST': 0.8, 'REB': 0.6, 'PIE': 0.038}"
202693,Markieff Morris,1610612742,DAL,34.0,26,216.38833333333332,66,39,16,202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245,13,88,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,markieff_morris,2011,2024,N,Y,Y,2011,1,13,N,"{'PLAYER_ID': 202693, 'PLAYER_NAME': 'Markieff Morris', 'TimeFrame': '2024-25', 'PTS': 2.8, 'AST': 1.0, 'REB': 1.3, 'PIE': 0.028}"
